date,country,cpi,unemployment,inflation
2015-07-01,Ireland,100.5,10.3,-0.29761904761904484
2015-08-01,Ireland,100.8,10.0,0.29850746268656436
2015-09-01,Ireland,100.3,9.3,-0.496031746031746
2015-10-01,Ireland,100.0,9.1,-0.29910269192422445
2015-11-01,Ireland,99.7,9.1,-0.29999999999999716
2015-12-01,Ireland,99.6,9.0,-0.10030090270813291
2016-01-01,Ireland,98.7,8.9,-0.9036144578313168
2016-02-01,Ireland,99.1,8.8,0.40526849037486473
2016-03-01,Ireland,99.4,8.7,0.30272452068618705
2016-04-01,Ireland,99.7,8.9,0.301810865191144
2016-05-01,Ireland,100.2,9.1,0.5015045135406219
2016-06-01,Ireland,100.9,9.2,0.6986027944111804
2016-07-01,Ireland,100.6,9.1,-0.2973240832507546
2016-08-01,Ireland,100.4,8.8,-0.1988071570576428
2016-09-01,Ireland,100.0,7.7,-0.3984063745019977
2016-10-01,Ireland,99.6,7.3,-0.40000000000000563
2016-11-01,Ireland,99.5,7.1,-0.10040160642569709
2016-12-01,Ireland,99.4,7.3,-0.10050251256280836
2017-01-01,Ireland,98.9,7.2,-0.5030181086519114
2017-02-01,Ireland,99.4,7.1,0.5055611729019212
2017-03-01,Ireland,100.0,6.9,0.603621730382288
2017-04-01,Ireland,100.4,6.8,0.40000000000000563
2017-05-01,Ireland,100.2,6.8,-0.19920318725099884
2017-06-01,Ireland,100.3,7.0,0.09980039920159114
2017-07-01,Ireland,100.4,7.3,0.09970089730808429
2017-08-01,Ireland,100.8,7.1,0.3984063745019835
2017-09-01,Ireland,100.2,6.5,-0.5952380952380897
2017-10-01,Ireland,100.1,6.2,-0.09980039920160531
2017-11-01,Ireland,100.0,6.0,-0.09990009990009421
2017-12-01,Ireland,99.9,6.1,-0.09999999999999432
2018-01-01,Ireland,99.2,5.8,-0.7007007007007034
2018-02-01,Ireland,100.1,5.7,0.9072580645161205
2018-03-01,Ireland,100.5,5.6,0.39960039960040533
2018-04-01,Ireland,100.3,5.9,-0.19900497512438092
2018-05-01,Ireland,100.9,6.1,0.5982053838484632
2018-06-01,Ireland,101.0,6.2,0.09910802775024213
2018-07-01,Ireland,101.4,6.3,0.39603960396040166
2018-08-01,Ireland,101.7,6.1,0.29585798816567765
2018-09-01,Ireland,101.4,5.6,-0.2949852507374603
2018-10-01,Ireland,101.2,5.5,-0.1972386587771231
2018-11-01,Ireland,100.8,5.4,-0.39525691699605303
2018-12-01,Ireland,100.7,5.4,-0.09920634920634357
2019-01-01,Ireland,100.0,4.8,-0.6951340615690197
2019-02-01,Ireland,100.8,4.7,0.7999999999999973
2019-03-01,Ireland,101.6,4.8,0.7936507936507908
2019-04-01,Ireland,102.0,5.2,0.39370078740158043
2019-05-01,Ireland,101.9,5.5,-0.09803921568626893
2019-06-01,Ireland,102.1,5.7,0.19627085377820278
2019-07-01,Ireland,101.9,5.7,-0.19588638589616908
2019-08-01,Ireland,102.3,5.4,0.39254170755641954
2019-09-01,Ireland,102.0,4.8,-0.2932551319648066
2019-10-01,Ireland,101.8,4.5,-0.1960784313725518
2019-11-01,Ireland,101.6,4.4,-0.19646365422397138
2019-12-01,Ireland,101.8,4.6,0.19685039370079022
2020-01-01,Ireland,101.1,4.6,-0.6876227897838928
2020-02-01,Ireland,101.7,4.6,0.5934718100890292
2020-03-01,Ireland,102.1,4.8,0.39331366764994247
2020-04-01,Ireland,101.7,4.8,-0.3917727717923521
2020-05-01,Ireland,101.1,5.3,-0.5899705014749347
2020-06-01,Ireland,101.5,6.2,0.39564787339268614
2020-07-01,Ireland,101.3,7.5,-0.19704433497537227
2020-08-01,Ireland,101.2,7.7,-0.09871668311944158
2020-09-01,Ireland,100.8,7.1,-0.39525691699605303
2020-10-01,Ireland,100.3,6.0,-0.496031746031746
2020-11-01,Ireland,100.6,5.7,0.29910269192422445
2020-12-01,Ireland,100.8,6.0,0.19880715705765692
2021-01-01,Ireland,101.0,6.6,0.19841269841270123
2021-02-01,Ireland,101.3,7.2,0.29702970297029424
2021-03-01,Ireland,102.2,7.6,0.8884501480750304
2021-04-01,Ireland,102.8,7.7,0.5870841487279788
2021-05-01,Ireland,103.0,7.4,0.19455252918288216
2021-06-01,Ireland,103.1,6.9,0.09708737864077117
2021-07-01,Ireland,103.5,6.3,0.3879728419010725
2021-08-01,Ireland,104.2,5.8,0.6763285024154617
2021-09-01,Ireland,104.6,5.0,0.3838771593090129
2021-10-01,Ireland,105.4,4.9,0.7648183556405462
2021-11-01,Ireland,106.0,4.8,0.5692599620493305
2021-12-01,Ireland,106.5,4.9,0.4716981132075472
2022-01-01,Ireland,106.1,4.8,-0.3755868544600992
2022-02-01,Ireland,107.1,4.6,0.9425070688030162
2022-03-01,Ireland,109.3,5.0,2.054154995331469
2022-04-01,Ireland,110.3,4.6,0.9149130832570906
2022-05-01,Ireland,111.5,4.3,1.0879419764279263
2022-06-01,Ireland,113.0,4.5,1.345291479820628
2022-07-01,Ireland,113.4,4.6,0.3539823008849608
2022-08-01,Ireland,113.6,4.6,0.17636684303349967
2022-09-01,Ireland,113.6,4.1,0.0
2022-10-01,Ireland,115.3,4.2,1.4964788732394392
2022-11-01,Ireland,115.5,4.1,0.17346053772766942
2022-12-01,Ireland,115.2,4.2,-0.2597402597402573
2023-01-01,Ireland,114.1,4.0,-0.9548611111111185
2023-02-01,Ireland,115.8,4.0,1.4899211218229649
2023-03-01,Ireland,116.9,4.1,0.9499136442141697
2023-04-01,Ireland,117.2,4.2,0.2566295979469608
2023-05-01,Ireland,117.5,4.3,0.2559726962457314
2023-06-01,Ireland,118.4,4.7,0.7659574468085154
2023-07-01,Ireland,118.6,4.7,0.1689189189189093
2023-08-01,Ireland,119.2,4.7,0.5059021922428403
2023-09-01,Ireland,119.3,4.4,0.08389261744965966
2023-10-01,Ireland,119.5,4.2,0.16764459346186325
2023-11-01,Ireland,118.4,4.1,-0.9205020920502044
2023-12-01,Ireland,118.9,4.3,0.42229729729729726
2024-01-01,Ireland,117.2,4.2,-1.4297729184188417
2024-02-01,Ireland,118.5,4.0,1.109215017064844
2024-03-01,Ireland,118.9,4.2,0.3375527426160385
2024-04-01,Ireland,119.1,4.5,0.16820857863750094
2024-05-01,Ireland,119.8,4.5,0.5877413937867363
2024-06-01,Ireland,120.2,4.7,0.3338898163606057
2024-07-01,Ireland,120.4,4.9,0.16638935108153316
2024-08-01,Ireland,120.5,4.4,0.08305647840531089
2024-09-01,Ireland,119.3,4.0,-0.9958506224066414
2024-10-01,Ireland,119.6,3.9,0.2514668901927889
2024-11-01,Ireland,119.0,3.9,-0.5016722408026708
2024-12-01,Ireland,120.1,4.3,0.9243697478991548
2025-01-01,Ireland,119.2,4.3,-0.7493755203996598
2025-02-01,Ireland,120.2,4.2,0.8389261744966443
2025-03-01,Ireland,121.0,4.4,0.6655574043261208
2000-01-01,Italy,73.2,10.2,0.13679890560876679
2000-02-01,Italy,73.5,11.1,0.4098360655737666
2000-03-01,Italy,73.7,11.2,0.2721088435374189
2000-04-01,Italy,73.7,10.7,0.0
2000-05-01,Italy,74.0,10.0,0.4070556309362241
2000-06-01,Italy,74.2,10.2,0.2702702702702741
2000-07-01,Italy,74.4,10.5,0.26954177897574505
2000-08-01,Italy,74.4,9.5,0.0
2000-09-01,Italy,74.6,8.8,0.26881720430106
2000-10-01,Italy,74.8,9.8,0.26809651474531215
2000-11-01,Italy,75.0,9.4,0.2673796791443888
2000-12-01,Italy,75.1,9.2,0.13333333333332575
2001-01-01,Italy,75.0,9.0,-0.13315579227695648
2001-02-01,Italy,74.6,9.8,-0.533333333333341
2001-03-01,Italy,75.3,9.8,0.938337801608583
2001-04-01,Italy,75.9,9.4,0.7968127490039955
2001-05-01,Italy,76.1,8.8,0.2635046113306833
2001-06-01,Italy,76.3,9.0,0.2628120893561141
2001-07-01,Italy,76.1,9.4,-0.26212319790301813
2001-08-01,Italy,75.9,8.5,-0.26281208935609546
2001-09-01,Italy,76.1,8.0,0.2635046113306833
2001-10-01,Italy,76.5,9.1,0.5256241787122282
2001-11-01,Italy,76.7,8.8,0.26143790849673576
2001-12-01,Italy,76.8,8.5,0.130378096479784
2002-01-01,Italy,76.7,8.2,-0.13020833333332593
2002-02-01,Italy,76.5,8.9,-0.26075619295958646
2002-03-01,Italy,77.2,9.0,0.9150326797385657
2002-04-01,Italy,77.8,9.0,0.7772020725388528
2002-05-01,Italy,78.0,8.5,0.25706940874036355
2002-06-01,Italy,78.1,8.6,0.12820512820512092
2002-07-01,Italy,78.0,8.9,-0.12804097311138837
2002-08-01,Italy,77.8,8.0,-0.25641025641026005
2002-09-01,Italy,78.3,7.4,0.6426735218508998
2002-10-01,Italy,78.7,8.5,0.5108556832694837
2002-11-01,Italy,78.9,8.3,0.25412960609911417
2002-12-01,Italy,79.1,8.4,0.2534854245880718
2003-01-01,Italy,78.9,8.5,-0.2528445006320969
2003-02-01,Italy,78.5,9.4,-0.5069708491761795
2003-03-01,Italy,79.5,9.4,1.2738853503184715
2003-04-01,Italy,80.1,8.8,0.7547169811320683
2003-05-01,Italy,80.2,8.1,0.12484394506867481
2003-06-01,Italy,80.3,8.3,0.12468827930173854
2003-07-01,Italy,80.2,8.6,-0.12453300124532295
2003-08-01,Italy,80.0,7.9,-0.24937655860349484
2003-09-01,Italy,80.6,7.4,0.7499999999999929
2003-10-01,Italy,80.9,8.6,0.37220843672457987
2003-11-01,Italy,81.1,8.3,0.24721878862792165
2003-12-01,Italy,81.1,7.9,0.0
2004-01-01,Italy,80.6,8.8,-0.6165228113440198
2004-02-01,Italy,80.4,8.5,-0.24813895781636308
2004-03-01,Italy,81.3,8.9,1.119402985074616
2004-04-01,Italy,82.0,8.2,0.8610086100861045
2004-05-01,Italy,82.1,8.0,0.12195121951218818
2004-06-01,Italy,82.2,7.5,0.1218026796589629
2004-07-01,Italy,82.0,7.0,-0.24330900243309345
2004-08-01,Italy,81.9,6.8,-0.12195121951218818
2004-09-01,Italy,82.3,8.1,0.488400488400478
2004-10-01,Italy,82.6,8.3,0.36452004860266973
2004-11-01,Italy,82.7,8.6,0.12106537530267376
2004-12-01,Italy,83.0,7.9,0.36275695284159265
2005-01-01,Italy,82.2,8.1,-0.9638554216867437
2005-02-01,Italy,82.1,8.6,-0.12165450121655538
2005-03-01,Italy,83.1,8.3,1.218026796589525
2005-04-01,Italy,83.7,7.8,0.7220216606498299
2005-05-01,Italy,84.0,7.4,0.3584229390680969
2005-06-01,Italy,84.0,7.5,0.0
2005-07-01,Italy,83.8,6.6,-0.2380952380952415
2005-08-01,Italy,83.7,6.4,-0.11933174224342998
2005-09-01,Italy,84.1,8.2,0.4778972520907903
2005-10-01,Italy,84.7,8.6,0.7134363852556582
2005-11-01,Italy,84.7,8.2,0.0
2005-12-01,Italy,84.7,7.7,0.0
2006-01-01,Italy,84.0,7.8,-0.8264462809917389
2006-02-01,Italy,83.9,8.0,-0.11904761904761227
2006-03-01,Italy,84.9,7.3,1.1918951132300357
2006-04-01,Italy,85.7,6.9,0.9422850412249671
2006-05-01,Italy,85.9,6.9,0.23337222870478744
2006-06-01,Italy,86.0,6.1,0.11641443538998174
2006-07-01,Italy,85.8,5.7,-0.23255813953488702
2006-08-01,Italy,85.6,5.9,-0.23310023310023645
2006-09-01,Italy,86.2,7.0,0.7009345794392623
2006-10-01,Italy,86.3,7.5,0.1160092807424528
2006-11-01,Italy,86.4,7.1,0.11587485515644094
2006-12-01,Italy,86.5,6.2,0.11574074074073416
2007-01-01,Italy,85.6,6.9,-1.0404624277456713
2007-02-01,Italy,85.7,6.6,0.11682242990655202
2007-03-01,Italy,86.6,5.9,1.0501750291715186
2007-04-01,Italy,87.2,5.6,0.6928406466512801
2007-05-01,Italy,87.5,6.1,0.34403669724770314
2007-06-01,Italy,87.7,5.5,0.22857142857143184
2007-07-01,Italy,87.2,5.8,-0.5701254275940707
2007-08-01,Italy,87.0,5.3,-0.22935779816514087
2007-09-01,Italy,87.7,6.1,0.8045977011494285
2007-10-01,Italy,88.3,6.6,0.6841505131128783
2007-11-01,Italy,88.6,6.7,0.33975084937712025
2007-12-01,Italy,88.9,6.7,0.3386004514672815
2008-01-01,Italy,88.3,7.4,-0.6749156355455663
2008-02-01,Italy,88.3,7.3,0.0
2008-03-01,Italy,89.7,6.5,1.585503963759916
2008-04-01,Italy,90.2,7.0,0.5574136008918618
2008-05-01,Italy,90.8,6.7,0.6651884700665125
2008-06-01,Italy,91.2,6.7,0.4405286343612398
2008-07-01,Italy,90.7,6.0,-0.5482456140350876
2008-08-01,Italy,90.7,5.7,0.0
2008-09-01,Italy,91.1,6.7,0.44101433296581194
2008-10-01,Italy,91.5,7.3,0.4390779363337055
2008-11-01,Italy,91.1,7.3,-0.43715846994536145
2008-12-01,Italy,91.0,6.7,-0.10976948408341856
2009-01-01,Italy,89.5,8.0,-1.6483516483516485
2009-02-01,Italy,89.7,8.0,0.22346368715084117
2009-03-01,Italy,90.7,8.1,1.1148272017837235
2009-04-01,Italy,91.3,7.8,0.6615214994487257
2009-05-01,Italy,91.5,7.0,0.2190580503833547
2009-06-01,Italy,91.7,7.4,0.21857923497268072
2009-07-01,Italy,90.6,7.2,-1.1995637949836515
2009-08-01,Italy,90.8,6.7,0.22075055187638284
2009-09-01,Italy,91.4,8.3,0.6607929515418596
2009-10-01,Italy,91.8,8.8,0.4376367614879556
2009-11-01,Italy,91.9,8.6,0.10893246187364763
2009-12-01,Italy,92.0,8.6,0.1088139281828012
2010-01-01,Italy,90.7,9.3,-1.4130434782608665
2010-02-01,Italy,90.6,9.4,-0.11025358324146474
2010-03-01,Italy,92.0,9.0,1.5452538631346642
2010-04-01,Italy,92.9,9.0,0.9782608695652235
2010-05-01,Italy,92.9,8.5,0.0
2010-06-01,Italy,93.0,8.0,0.10764262648008
2010-07-01,Italy,92.2,7.7,-0.8602150537634378
2010-08-01,Italy,92.3,6.8,0.10845986984815001
2010-09-01,Italy,92.9,8.3,0.650054171180941
2010-10-01,Italy,93.6,9.2,0.7534983853605906
2010-11-01,Italy,93.6,8.9,0.0
2010-12-01,Italy,93.9,8.4,0.3205128205128327
2011-01-01,Italy,92.5,8.7,-1.490947816826417
2011-02-01,Italy,92.6,8.7,0.10810810810810198
2011-03-01,Italy,94.6,8.8,2.1598272138228944
2011-04-01,Italy,95.6,8.1,1.0570824524312896
2011-05-01,Italy,95.7,8.1,0.10460251046025996
2011-06-01,Italy,95.8,7.6,0.10449320794147784
2011-07-01,Italy,94.1,7.4,-1.7745302713987505
2011-08-01,Italy,94.4,6.8,0.3188097768331683
2011-09-01,Italy,96.3,8.8,2.0127118644067705
2011-10-01,Italy,97.1,9.1,0.8307372793354072
2011-11-01,Italy,97.1,10.0,0.0
2011-12-01,Italy,97.4,10.0,0.30895983522143294
2012-01-01,Italy,95.6,10.5,-1.8480492813141798
2012-02-01,Italy,95.8,11.0,0.20920502092050508
2012-03-01,Italy,98.2,11.6,2.5052192066805907
2012-04-01,Italy,99.1,11.2,0.9164969450101746
2012-05-01,Italy,99.1,10.5,0.0
2012-06-01,Italy,99.3,10.4,0.20181634712411992
2012-07-01,Italy,97.5,10.0,-1.812688821752263
2012-08-01,Italy,97.6,9.2,0.10256410256409673
2012-09-01,Italy,99.6,10.8,2.0491803278688527
2012-10-01,Italy,99.8,12.0,0.20080321285140845
2012-11-01,Italy,99.6,12.0,-0.20040080160320925
2012-12-01,Italy,99.9,11.4,0.30120481927711984
2013-01-01,Italy,97.9,13.1,-2.002002002002002
2013-02-01,Italy,97.7,13.1,-0.2042900919305443
2013-03-01,Italy,100.0,12.7,2.354145342886384
2013-04-01,Italy,100.3,12.6,0.29999999999999716
2013-05-01,Italy,100.3,12.4,0.0
2013-06-01,Italy,100.5,11.7,0.1994017946161544
2013-07-01,Italy,98.7,11.1,-1.7910447761194004
2013-08-01,Italy,98.7,11.0,0.0
2013-09-01,Italy,100.5,12.3,1.8237082066869272
2013-10-01,Italy,100.5,12.9,0.0
2013-11-01,Italy,100.2,13.2,-0.29850746268656436
2013-12-01,Italy,100.5,12.3,0.29940119760478756
2014-01-01,Italy,98.5,14.0,-1.9900497512437811
2014-02-01,Italy,98.1,14.0,-0.4060913705583814
2014-03-01,Italy,100.3,13.2,2.2426095820591265
2014-04-01,Italy,100.8,12.9,0.4985044865403789
2014-05-01,Italy,100.7,12.8,-0.09920634920634357
2014-06-01,Italy,100.8,11.3,0.09930486593842534
2014-07-01,Italy,98.7,11.9,-2.0833333333333277
2014-08-01,Italy,98.6,11.0,-0.10131712259372698
2014-09-01,Italy,100.4,12.7,1.8255578093306406
2014-10-01,Italy,100.7,13.6,0.29880478087649115
2014-11-01,Italy,100.5,14.4,-0.1986097318768648
2014-12-01,Italy,100.5,12.1,0.0
2015-01-01,Italy,98.0,12.9,-2.4875621890547266
2015-02-01,Italy,98.2,13.2,0.20408163265306412
2015-03-01,Italy,100.3,13.3,2.138492871690422
2015-04-01,Italy,100.7,12.2,0.3988035892323088
2015-05-01,Italy,100.9,12.4,0.1986097318768648
2015-06-01,Italy,101.0,12.1,0.09910802775024213
2015-07-01,Italy,99.1,10.7,-1.8811881188118866
2015-08-01,Italy,98.9,9.9,-0.2018163471241056
2015-09-01,Italy,100.6,11.3,1.7189079878665203
2015-10-01,Italy,101.0,12.1,0.39761431411531384
2015-11-01,Italy,100.6,12.2,-0.39603960396040166
2015-12-01,Italy,100.6,11.7,0.0
2016-01-01,Italy,98.4,12.1,-2.1868787276341837
2016-02-01,Italy,98.0,12.3,-0.40650406504065617
2016-03-01,Italy,100.1,12.1,2.142857142857137
2016-04-01,Italy,100.3,11.9,0.19980019980020267
2016-05-01,Italy,100.6,11.5,0.29910269192422445
2016-06-01,Italy,100.8,11.5,0.19880715705765692
2016-07-01,Italy,98.9,10.8,-1.8849206349206264
2016-08-01,Italy,98.8,10.2,-0.10111223458039284
2016-09-01,Italy,100.7,11.8,1.9230769230769287
2016-10-01,Italy,100.9,12.0,0.1986097318768648
2016-11-01,Italy,100.7,12.7,-0.19821605550049837
2016-12-01,Italy,101.1,12.1,0.3972194637537154
2017-01-01,Italy,99.4,12.4,-1.6815034619188811
2017-02-01,Italy,99.6,12.0,0.20120724346075317
2017-03-01,Italy,101.5,12.2,1.9076305220883591
2017-04-01,Italy,102.3,11.2,0.788177339901475
2017-05-01,Italy,102.2,11.2,-0.0977517106549309
2017-06-01,Italy,102.0,10.7,-0.1956947162426642
2017-07-01,Italy,100.1,10.7,-1.8627450980392213
2017-08-01,Italy,100.2,10.2,0.09990009990010842
2017-09-01,Italy,102.0,10.9,1.7964071856287396
2017-10-01,Italy,102.0,11.3,0.0
2017-11-01,Italy,101.8,11.5,-0.1960784313725518
2017-12-01,Italy,102.1,10.8,0.2946954813359501
2018-01-01,Italy,100.6,11.9,-1.4691478942213516
2018-02-01,Italy,100.1,11.3,-0.4970178926441352
2018-03-01,Italy,102.4,11.5,2.297702297702309
2018-04-01,Italy,102.9,11.3,0.48828125
2018-05-01,Italy,103.2,10.4,0.2915451895043704
2018-06-01,Italy,103.4,10.4,0.19379844961240586
2018-07-01,Italy,102.0,9.6,-1.3539651837524231
2018-08-01,Italy,101.8,8.5,-0.1960784313725518
2018-09-01,Italy,103.5,9.9,1.6699410609037357
2018-10-01,Italy,103.7,11.2,0.19323671497584816
2018-11-01,Italy,103.4,11.0,-0.28929604628736466
2018-12-01,Italy,103.3,10.2,-0.09671179883946665
2019-01-01,Italy,101.5,11.3,-1.7424975798644697
2019-02-01,Italy,101.2,11.3,-0.2955665024630514
2019-03-01,Italy,103.5,10.5,2.27272727272727
2019-04-01,Italy,104.0,10.3,0.4830917874396135
2019-05-01,Italy,104.1,9.6,0.09615384615384068
2019-06-01,Italy,104.2,9.2,0.09606147934679013
2019-07-01,Italy,102.3,9.4,-1.8234165067178558
2019-08-01,Italy,102.3,8.2,0.0
2019-09-01,Italy,103.7,9.8,1.368523949169116
2019-10-01,Italy,103.9,9.9,0.1928640308582477
2019-11-01,Italy,103.6,9.9,-0.2887391722810504
2019-12-01,Italy,103.8,9.8,0.1930501930501958
2020-01-01,Italy,101.9,10.5,-1.8304431599229205
2020-02-01,Italy,101.4,10.0,-0.4906771344455348
2020-03-01,Italy,103.6,7.6,2.169625246548312
2020-04-01,Italy,104.1,6.4,0.4826254826254826
2020-05-01,Italy,103.8,8.0,-0.2881844380403431
2020-06-01,Italy,103.8,9.4,0.0
2020-07-01,Italy,103.1,10.6,-0.6743737957610818
2020-08-01,Italy,101.8,9.6,-1.260911736178465
2020-09-01,Italy,102.7,10.4,0.8840864440078642
2020-10-01,Italy,103.3,10.5,0.5842259006815913
2020-11-01,Italy,103.3,9.0,0.0
2020-12-01,Italy,103.5,9.6,0.19361084220716637
2021-01-01,Italy,102.6,10.9,-0.8695652173913099
2021-02-01,Italy,102.4,10.7,-0.19493177387913124
2021-03-01,Italy,104.2,10.4,1.7578124999999973
2021-04-01,Italy,105.1,10.1,0.8637236084452892
2021-05-01,Italy,105.0,9.6,-0.09514747859181191
2021-06-01,Italy,105.2,9.2,0.19047619047619319
2021-07-01,Italy,104.1,8.8,-1.0456273764258637
2021-08-01,Italy,104.3,8.7,0.19212295869356663
2021-09-01,Italy,105.7,9.0,1.3422818791946365
2021-10-01,Italy,106.6,9.7,0.8514664143803136
2021-11-01,Italy,107.3,8.8,0.6566604127579765
2021-12-01,Italy,107.8,8.8,0.4659832246039143
2022-01-01,Italy,107.8,9.1,0.0
2022-02-01,Italy,108.7,8.7,0.8348794063079831
2022-03-01,Italy,111.3,8.5,2.3919043238270414
2022-04-01,Italy,111.7,8.2,0.3593890386343268
2022-05-01,Italy,112.7,7.8,0.8952551477170994
2022-06-01,Italy,114.1,7.8,1.2422360248447128
2022-07-01,Italy,112.8,7.4,-1.13935144609991
2022-08-01,Italy,113.8,7.7,0.8865248226950355
2022-09-01,Italy,115.6,7.9,1.5817223198594001
2022-10-01,Italy,120.0,8.1,3.806228373702427
2022-11-01,Italy,120.8,7.8,0.6666666666666643
2022-12-01,Italy,121.1,7.9,0.2483443708609248
2023-01-01,Italy,119.3,8.4,-1.4863748967795187
2023-02-01,Italy,119.4,8.3,0.08382229673093758
2023-03-01,Italy,120.3,8.2,0.7537688442210984
2023-04-01,Italy,121.3,8.0,0.8312551953449709
2023-05-01,Italy,121.7,7.5,0.32976092333059004
2023-06-01,Italy,121.8,7.0,0.08216926869350395
2023-07-01,Italy,119.9,7.5,-1.5599343185550012
2023-08-01,Italy,120.1,6.9,0.16680567139281788
2023-09-01,Italy,122.1,7.5,1.665278934221482
2023-10-01,Italy,122.2,8.1,0.08190008190008889
2023-11-01,Italy,121.5,7.6,-0.572831423895256
2023-12-01,Italy,121.7,7.0,0.16460905349794472
2024-01-01,Italy,120.4,7.6,-1.0682004930156097
2024-02-01,Italy,120.4,8.1,0.0
2024-03-01,Italy,121.8,7.4,1.1627906976744116
2024-04-01,Italy,122.4,6.8,0.4926108374384307
2024-05-01,Italy,122.7,6.5,0.24509803921568393
2024-06-01,Italy,122.9,6.7,0.16299918500407728
2024-07-01,Italy,121.8,5.9,-0.8950366151342624
2024-08-01,Italy,121.6,5.3,-0.16420361247947687
2024-09-01,Italy,123.0,5.6,1.151315789473689
2024-10-01,Italy,123.4,5.8,0.325203252032525
2024-11-01,Italy,123.3,5.8,-0.08103727714749474
2024-12-01,Italy,123.4,6.7,0.08110300081103693
2025-01-01,Italy,122.4,6.9,-0.8103727714748784
2025-02-01,Italy,122.5,6.5,0.08169934640522411
2025-03-01,Italy,124.4,6.7,1.5510204081632701
2000-01-01,Latvia,55.08,15.0,1.0456796917996705
2000-02-01,Latvia,55.35,15.1,0.49019607843137825
2000-03-01,Latvia,55.23,14.9,-0.21680216802168842
2000-04-01,Latvia,55.43,14.5,0.36212203512584257
2000-05-01,Latvia,55.3,14.2,-0.23453003788562612
2000-06-01,Latvia,55.35,14.0,0.09041591320073104
2000-07-01,Latvia,55.07,13.8,-0.5058717253839226
2000-08-01,Latvia,54.77,13.8,-0.5447612130016292
2000-09-01,Latvia,54.82,13.9,0.09129085265655862
2000-10-01,Latvia,55.06,14.1,0.43779642466253554
2000-11-01,Latvia,55.29,14.3,0.417726116963307
2000-12-01,Latvia,55.46,14.5,0.3074697051908152
2001-01-01,Latvia,55.8,14.7,0.6130544536602891
2001-02-01,Latvia,55.73,14.7,-0.12544802867383564
2001-03-01,Latvia,56.01,14.3,0.5024223936838349
2001-04-01,Latvia,56.23,13.6,0.39278700232101216
2001-05-01,Latvia,56.8,13.1,1.0136937577805447
2001-06-01,Latvia,57.11,12.8,0.545774647887328
2001-07-01,Latvia,56.84,12.6,-0.47277184381018394
2001-08-01,Latvia,56.47,12.6,-0.6509500351864964
2001-09-01,Latvia,56.83,12.7,0.637506640694173
2001-10-01,Latvia,56.9,13.8,0.12317437972901688
2001-11-01,Latvia,57.0,13.5,0.175746924428825
2001-12-01,Latvia,57.22,13.3,0.3859649122806998
2002-01-01,Latvia,57.73,12.9,0.8912967493883224
2002-02-01,Latvia,57.55,13.0,-0.31179629308851503
2002-03-01,Latvia,57.81,13.6,0.4517810599478803
2002-04-01,Latvia,57.86,14.3,0.08649022660438878
2002-05-01,Latvia,57.97,14.1,0.19011406844106365
2002-06-01,Latvia,57.66,13.1,-0.534759358288774
2002-07-01,Latvia,57.43,11.4,-0.3988900450919128
2002-08-01,Latvia,57.0,10.7,-0.7487375935921987
2002-09-01,Latvia,57.43,10.8,0.7543859649122803
2002-10-01,Latvia,57.84,11.7,0.7139125892390801
2002-11-01,Latvia,57.94,12.1,0.17289073305669833
2002-12-01,Latvia,58.05,12.2,0.1898515705902648
2003-01-01,Latvia,58.58,11.8,0.9130060292851011
2003-02-01,Latvia,58.77,11.8,0.324342779105505
2003-03-01,Latvia,59.09,11.9,0.5444954908967164
2003-04-01,Latvia,59.28,12.0,0.32154340836012474
2003-05-01,Latvia,59.4,12.1,0.20242914979756652
2003-06-01,Latvia,59.8,12.0,0.673400673400671
2003-07-01,Latvia,59.6,12.0,-0.33444816053510995
2003-08-01,Latvia,58.96,11.9,-1.0738255033557056
2003-09-01,Latvia,59.23,11.5,0.4579375848032497
2003-10-01,Latvia,59.73,10.9,0.8441668073611346
2003-11-01,Latvia,60.05,10.7,0.5357441821530224
2003-12-01,Latvia,60.13,11.1,0.13322231473772758
2004-01-01,Latvia,60.89,11.9,1.2639281556627275
2004-02-01,Latvia,61.3,12.4,0.6733453769091748
2004-03-01,Latvia,61.91,12.5,0.9951060358890693
2004-04-01,Latvia,62.28,12.2,0.5976417380067914
2004-05-01,Latvia,63.07,11.7,1.268464996788695
2004-06-01,Latvia,63.45,11.2,0.6025051530046021
2004-07-01,Latvia,63.56,11.1,0.17336485421591716
2004-08-01,Latvia,63.52,11.1,-0.06293266205160344
2004-09-01,Latvia,63.78,11.4,0.4093198992443293
2004-10-01,Latvia,64.05,11.7,0.4233301975540859
2004-11-01,Latvia,64.36,11.9,0.4839968774395039
2004-12-01,Latvia,64.54,11.8,0.27967681789932697
2005-01-01,Latvia,64.98,11.7,0.6817477533312638
2005-02-01,Latvia,65.57,11.6,0.9079716835949356
2005-03-01,Latvia,65.95,11.4,0.5795333231660968
2005-04-01,Latvia,66.68,10.9,1.1068991660348808
2005-05-01,Latvia,67.17,10.4,0.7348530293941135
2005-06-01,Latvia,67.58,10.0,0.6103915438439729
2005-07-01,Latvia,67.57,9.7,-0.014797277300984192
2005-08-01,Latvia,67.5,9.4,-0.10359627053425069
2005-09-01,Latvia,68.5,9.3,1.4814814814814816
2005-10-01,Latvia,69.0,8.9,0.7299270072992701
2005-11-01,Latvia,69.21,8.6,0.30434782608694744
2005-12-01,Latvia,69.14,8.6,-0.10114145354716542
2006-01-01,Latvia,69.88,8.6,1.0702921608330849
